IMRT;Radioterapia de intensidad moderada;;;;;;;;;;
IMSALUD;Instituto Madrileño de Salud;;;;;;;;;;
IN;Infección nosocomial;;;;;;;;;;
INM;Inmunología ;;;;;;;;;;
INN;Nombre internacional no patentado;;;;;;;;;;
INR;Cociente internacional normalizado;Índice internacional normalizado;;;;;;;;;
INS;Insulina;;;;;;;;;;
INSALUD;Instituto Nacional de la Salud;;;;;;;;;;
INSS;Instituto Nacional de la Seguridad Social;;;;;;;;;;
IO;Incontinencia de orina;Intraocular;;;;;;;;;
IOE;Incontinencia de orina de esfuerzo;;;;;;;;;;
IOT;Intubación orotraqueal;;;;;;;;;;
IP;Íleo postoperatorio;Incapacidad permanente;Índice de protrombina;Índice ponderal;Insuficiencia pulmonar;Intraperitoneal;Inhibidor de la proteasa;;;;
IPA;Incapacidad permanente absoluta;;;;;;;;;;
IPP;Incapacidad permanente parcial;;;;;;;;;;
IPPB;Ventilación con presión positiva intermitente;;;;;;;;;;
IPPV;Ventilación con presión positiva intermitente;;;;;;;;;;
IPT;Incapacidad permanente total;;;;;;;;;;
IPZ;Insulina protamina zinc;;;;;;;;;;
IQ;Índice de Quick;Intervención quirúrgica;;;;;;;;;
IR;Insuficiencia renal;Insuficiencia respiratoria;Intrarrectal;;;;;;;;
IRA;Infección respiratoria aguda;Insuficiencia renal aguda;Insuficiencia respiratoria aguda;;;;;;;;
IRC;Insuficiencia renal crónica;Insuficiencia respiratoria crónica;Insuficiencia renal crónica progresiva;;;;;;;;
IRCT;Insuficiencia renal crónica terminal;;;;;;;;;;
IRG;Insuficiencia renal grave;Insuficiencia respiratoria global;;;;;;;;;
IRI;Insulina inmunorreactiva;;;;;;;;;;
IRM;Imágenes de resonancia magnética;;;;;;;;;;
IRN;Insuficiencia respiratoria nasal;;;;;;;;;;
IRP;Insuficiencia respiratoria parcial;;;;;;;;;;
IRS;Infección respiratoria superior;Inhibidor de la recaptación de serotonina;;;;;;;;;
IRT;Insuficiencia renal terminal;;;;;;;;;;
IRV;Volumen de reserva inspiratorio;;;;;;;;;;
IS;Intrasinovial;Isquemia silente;;;;;;;;;
ISA;Actividad simpaticomimética intrínseca;;;;;;;;;;
ISRS;Inhibidor selectivo de la recaptación de serotonina;;;;;;;;;;
ist;Índice de saturación de la transferrina;;;;;;;;;;
IT;Incapacidad temporal;Inmunotoxina;Insuficiencia tricuspídea;Intratecal;Intratraqueal;Isquemia transitoria;;;;;
ITB;Índice tobillo/brazo;Inducción del trabajo del parto;;;;;;;;;
ITCF;Isotiocianato de fluoresceína;;;;;;;;;;
ITG;Intolerancia a la glucosa;;;;;;;;;;
ITGV;Volumen de gas intratorácico;;;;;;;;;;
ITS;Infección de transmisión sexual;;;;;;;;;;
ITT;Incapacidad total de trabajo;"Prueba de tolerancia a
la insulina";;;;;;;;;
ITU;Infección del tracto urinario;;;;;;;;;;
IU;Incontinencia urinaria;Infección urinaria;;;;;;;;;
IUE;Incontinencia urinaria de esfuerzo;;;;;;;;;;
IUF;Incontinencia urinaria femenina;;;;;;;;;;
IV;Intravenoso;Intraventricular;;;;;;;;;
IVA;Interventricular anterior ;;;;;;;;;;
IVB;Isquemia vertebrobasilar;;;;;;;;;;
IVC;Inmunodeficiencia variable común;;;;;;;;;;
IVDSA;Arteriografía por sustracción digital intravenosa;;;;;;;;;;
IVE;Interrupción voluntaria del embarazo;;;;;;;;;;
IVI;Instituto Valenciano de Infertilidad;Insuficiencia ventricular izquierda;;;;;;;;;
IVP;Interventricular posterior ;;;;;;;;;;
IVRS;Infección de vías respiratorias superiores;;;;;;;;;;
IVU;Infección de vías urinarias;;;;;;;;;;
IVUS;Ultrasonografía intravascular o ECO intravascular;;;;;;;;;;
IY;Ingurgitación yugular;;;;;;;;;;
J;Juicio;Símbolo de julio;;;;;;;;;
JC;Juicio clínico;Virus JC ;;;;;;;;;
JD;Juicio diagnóstico;;;;;;;;;;
JDx;Juicio diagnóstico;;;;;;;;;;
JHF;Jaqueca hemipléjica familiar;;;;;;;;;;
JM;Juicio médico;;;;;;;;;;
JUAP;Jefe de unidad de atención primaria;;;;;;;;;;
K;escala de Karnofsky;Kelvin;Símbolo químico del potasio ;Vitamina K ;;;;;;;
K-T;Klippel-Trenaunay, Síndrome de;;;;;;;;;;
KCO;Coeficiente de transferencia de monóxido de carbono;;;;;;;;;;
KK;Killip y Kimball;;;;;;;;;;
KTZ;Ketoconazol;;;;;;;;;;
KZ;Ketoconazol;;;;;;;;;;
L;Lactancia;Leucocito;Leucemia;Linfocito;Lóbulo;Lumbar;Símbolo de litro;;;;
L-ASA;L-asparginasa;;;;;;;;;;
L-DOPA;Levodopa o L-3,4 dihidroxifenilalanina;;;;;;;;;;
L1, L2, L3, L4 y L5;1ª, 2ª, 3ª, 4ª y 5ª vértebras lumbares;;;;;;;;;;
LA;Lactancia artificial;Linfadenectomía axilar;Líquido amniótico;Líquido ascítico;;;;;;;
LA no L;Leucemia aguda no linfoblática;;;;;;;;;;
LAA;Línea axilar anterior;;;;;;;;;;
LAAM;Levoalfaacetilmetadol;;;;;;;;;;
LAB;Laboratorio;;;;;;;;;;
LADA;Diabetes mellitus autoinmune tardía del adulto;;;;;;;;;;
LAF;Flujo de aire laminar;Factor activador de linfocitos;;;;;;;;;
LAK;Células agresoras activadas por linfocinas;;;;;;;;;;
LAL;Leucemia aguda linfoblástica;;;;;;;;;;
LAM;Leucemia aguda mieloblástica;Líquido amniótico meconial;;;;;;;;;
LAMG;Lesiones agudas de la mucosa gástrica;;;;;;;;;;
LANL;Leucemia aguda no linfoblática;;;;;;;;;;
LAP;Laparoscopia;Laparotomía;Latido auricular prematuro;Leucemia aguda promielocítica;Leucinaminopeptidasa;;;;;;
LAS;Esclerosis lateral amiotrófica;Surfactante alveolar pulmonar;;;;;;;;;
LASER;Amplificación de la luz mediante la emisión estimulada de radiación;;;;;;;;;;
LATS;Estimulante tiroideo de acción prolongada;;;;;;;;;;
LAVH;Histerectomía vaginal asistida por laparoscopia;;;;;;;;;;
LBA;Lavado broncoalveolar;;;;;;;;;;
LBP;Lavado broncopulmonar;;;;;;;;;;
LC;Lentes de Contacto;;;;;;;;;;
LCA;Ligamento cruzado anterior de la rodilla;;;;;;;;;;
LCAT;Lecitina-colesterol-aciltransferasa;;;;;;;;;;
LCB;Lentes de Contacto Blandas;;;;;;;;;;
LCC;Luxación congénita de cadera;;;;;;;;;;
LCF;Latidos cardiacos fetales;;;;;;;;;;
LCFA;Limitación crónica al flujo aéreo;;;;;;;;;;
LCM;Linfoma de células del manto;;;;;;;;;;
LCP;Ligamento cruzado posterior de la rodilla;;;;;;;;;;
LCR;Líquido cefalorraquídeo;Locorregional;;;;;;;;;
LCRPG;Lentes de Contacto Rígidas Permeables al Gas;;;;;;;;;;
LCS;Ligadura del cayado de la safena;;;;;;;;;;
LD;Lactatodeshidrogenasa;Lateral derecho;Levodopa;Lóbulo derecho;;;;;;;
LDCG;Linfoma difuso de células grandes;;;;;;;;;;
LDH;Lactatodeshidrogenasa;Linfoma difuso histiocítico;;;;;;;;;
LDL;Lipoproteína de baja densidad;;;;;;;;;;
LE;Lista de espera;Lupus eritematoso;;;;;;;;;
LEC;Legrado endocervical;Lesión endocervical;Lupus eritematoso crónico;;;;;;;;
LED;Lupus eritematoso discoide;Lupus eritematoso diseminado;;;;;;;;;
LEMP;Leucoencefalopatía multifocal progresiva;;;;;;;;;;
LEOC;Litotricia externa por ondas de choque;;;;;;;;;;
LES;Lupus eritematoso sistémico;;;;;;;;;;
LF;Latidos fetales;Linfoma folicular;Longitud femoral;;;;;;;;
LFA;Limitación al flujo aéreo;;;;;;;;;;
LFH;Lesión focal hepática;Linfoma de Hodgkin;Litro de hemofiltrado;;;;;;;;
LGC;Leucemia granulocítica crónica;Linfadenectomía del ganglio centinela;;;;;;;;;
LGL;Lown-Ganong-Levine, síndrome;;;;;;;;;;
LGV;Linfogranuloma venéreo;;;;;;;;;;
LH;Hormona luteinizante;;;;;;;;;;
LHRF;Factor de liberación de la hormona luteinizante;;;;;;;;;;
LHRH;Hormona liberadora de hormona luteinizante;;;;;;;;;;
LI;Lability store;;;;;;;;;;
LIA;Lente intraocular anterior;;;;;;;;;;
LICE;Línea intercuadrántica externa;;;;;;;;;;
LICI;Línea intercuadrántica inferior;Línea intercuadrántica interna;;;;;;;;;
LICO;Litiasis intracoledociana;;;;;;;;;;
LICS;Línea intercuadrántica superior;;;;;;;;;;
LID;Lóbulo inferior derecho;;;;;;;;;;
LII;Lóbulo inferior izquierdo;;;;;;;;;;
LIMA;Arteria mamaria interna izquierda;;;;;;;;;;
LIO;Lente intraocular;;;;;;;;;;
LIP;Lente intraocular posterior;;;;;;;;;;
LKM;Anticuerpos microsomales contra hígado y riñón;;;;;;;;;;
LL;Leucemia linfoide;Linfoma linfoblástico;Linfoma linfocítico;;;;;;;;
LLA;Leucemia linfoblástica  aguda;;;;;;;;;;
LLC;Leucemia linfoblástica  crónica;;;;;;;;;;
LLE;Ligamento lateral externo;;;;;;;;;;
LLETZ;Escisión con asa grande de la zona de transformación;;;;;;;;;;
LLG;Leucemia de linfocitos grandes;;;;;;;;;;
LLI;Ligamento lateral interno;;;;;;;;;;
LLP;Linfoma linfoplasmocitoide;;;;;;;;;;
LLTA;Leucemia linfoma T del adulto;;;;;;;;;;
LM;Lactancia materna;Laparotomía media;Leucemia del manto;Leucemia mieloblástica;Línea media;Linfoma mixto;Líquido meconial;Lóbulo medio;;;
LMA;Lesión medular aguda;Leucemia mieloide aguda;;;;;;;;;
LMC;Leucemia mieloide crónica;Línea media clavicular;;;;;;;;;
LMC-A;Leucemia mieloide crónica atípica;;;;;;;;;;
LMD;Lóbulo medio derecho;;;;;;;;;;
LMET;Lesión meduloespinal traumática;;;;;;;;;;
LMI;Laparotomía media infraumbilical;Línea media infraumbilical;;;;;;;;;
LMMC;Leucemia mielomonocítica crónica;;;;;;;;;;
LMMJ;Leucemia mielomonocítica juvenil;;;;;;;;;;
LMP;Leucoencefalopatía multifocal progresiva;;;;;;;;;;
LNH;Linfoma no Hodgkin;;;;;;;;;;
LOE;Lesión ocupante de espacio;;;;;;;;;;
LOPS;Ley de ordenación de profesiones sanitarias;;;;;;;;;;
LP;Leucemia prolinfocítica;Leucopenia;Linfadenectomía pélvica;Líquido pleural;;;;;;;
LPA;Latido prematuro auricular;Leucemia promielocítica aguda;;;;;;;;;
LPAA;Ligamento peroneo astragalino anterior;;;;;;;;;;
LPD;Lavado peritoneal diagnóstico;;;;;;;;;;
LPG;Linfadenopatía persistente generalizada;;;;;;;;;;
LPL;Leucemia prolinfocítica;Lipoproteinlipasa;;;;;;;;;
LPM;Latidos por minuto;;;;;;;;;;
LPNI;Lesiones permanentes no invalidantes;;;;;;;;;;
LPT;Linfomas pleomórficos T;;;;;;;;;;
LPV;Papovavirus linfotrópico;;;;;;;;;;
LPX;Lipoproteína X;;;;;;;;;;
LS;Líquido sinovial;Lumbosacro;;;;;;;;;
LsCsAs;Latidos cardiacos arrítmicos;;;;;;;;;;
LsCsRs;Latidos cardiacos rítmicos;;;;;;;;;;
LsCsRs y SS;Latidos cardiacos rítmicos y sin soplos;;;;;;;;;;
LSCV;Linfoma esplénico de células vellosas;;;;;;;;;;
LSD;Lóbulo superior derecho;"Dietilamida del ácido
Lisérgico";;;;;;;;;
LSI;Lóbulo superior izquierdo;;;;;;;;;;
LSN;Límite superior de normalidad;;;;;;;;;;
LT;Lepra tuberculoide;Leucotrieno;Ligamento transverso;Linfocitos T;Lóbulo temporal;;;;;;
LTBF;Legrado total con biopsia fraccionada;;;;;;;;;;
LTGV;Levotransposición de los grandes vasos;;;;;;;;;;
LTM;Memoria a largo plazo;;;;;;;;;;
LTP;Potenciación a largo plazo;;;;;;;;;;
LVO;Leucoplasia vellosa oral;;;;;;;;;;
LZM;Linfoma de la zona marginal;;;;;;;;;;
M;Médico;Menopausia;Miembro;Miopía;Monocito;;;;;;
m;Mes;Metro ;;;;;;;;;
M-BACOD;Metotrexato, bleomicina, adriamicina, ciclofosfamida, Oncovin®;;;;;;;;;;
M-VAC;Metotrexato, vinblastina, adriamicina y cisplatino;;;;;;;;;;
MAA;Albúmina macroagregada;;;;;;;;;;
MAC;Mycobacterium Avium Complex;;;;;;;;;;
MADRS;Escala de depresión de Montgomery-Asberg;;;;;;;;;;
MAG;Mal aspecto general;;;;;;;;;;
MAGE;Mean amplitude of glycemic excursions;;;;;;;;;;
MAI;Mycobacterium Avium-intracellulare;;;;;;;;;;
MALT;Tejido linfoide asociado a las mucosas;;;;;;;;;;
MAO;Monoaminoxidasa;;;;;;;;;;
MAP;Médico de atención primaria;;;;;;;;;;
MARSA;Stafilococus Aureus resistente a la meticilina;;;;;;;;;;
MASER;Amplificación de microondas por emisión estimulada de radiación;;;;;;;;;;
MAST;Prueba de detección del alcoholismo de Michigan;;;;;;;;;;
MAU;Médico adjunto de urgencias;;;;;;;;;;
MAV;Malformación arteriovenosa;;;;;;;;;;
MB;Meduloblastoma;Membrana basal;Meningitis bacteriana;Mioglobina;;;;;;;
MBE;Medicina basada en la evidencia;;;;;;;;;;
MBP;Proteína básica principal;;;;;;;;;;
MC;Masa corporal;Media cuadrática;Médico de cabecera;Motivo de consulta;;;;;;;
MCD;Miocardiopatía dilatada;;;;;;;;;;
MCF;Metacarpofalángica;;;;;;;;;;
MCFA;Ácidos grasos de cadena media;;;;;;;;;;
MCG;Mecanocardiografía;;;;;;;;;;
MCH;Miocardiopatía hipertrófica;;;;;;;;;;
MCL;Microcirugía laríngea;;;;;;;;;;
MCMI-II;McMillon Clinical Multiaxial Inventory-II;;;;;;;;;;
MCP;Marcapasos;Miocardiopatía;;;;;;;;;
MD;Mama derecha;;;;;;;;;;
MDH;Malato deshidrogenasa;;;;;;;;;;
MDI;Medicina interna;Miocardiopatía dilatada idiopática;;;;;;;;;
MDMA;3,4-metilendioximetanfetamina ;;;;;;;;;;
MDR;Resistente a múltiples fármacos;;;;;;;;;;
MDRD;Fórmula de estimación del filtrado glomerular ;;;;;;;;;;
ME;Menisco externo;Microscopía electrónica;;;;;;;;;
MEC;Miniexamen cognoscitivo;;;;;;;;;;
MEF;Flujo espiratorio máximo;;;;;;;;;;
MEF50;Flujo espiratorio máximo medio;;;;;;;;;;
MEG;Magnetoencefalograma;Mal estado general;;;;;;;;;
MELAS;Miopatía mitocondrial, encefalopatía, acidosis láctica y episodios similares al ictus;;;;;;;;;;
MEN;Neoplasia endocrina múltiple;;;;;;;;;;
MEO;Músculos Extraoculares;;;;;;;;;;
MER;Membrana epirretiniana;;;;;;;;;;
MERD;Menisco externo de rodilla derecha;;;;;;;;;;
MERI;Menisco externo de rodilla izquierda;;;;;;;;;;
MESTO;Médico especialista sin título oficial;;;;;;;;;;
MET;Mapa electroencefalotopográfico;Tarea equivalente metabólica;;;;;;;;;
METs;Unidades de esfuerzo físico;;;;;;;;;;
MF;Mastopatía fibroquística;Médico de familia;Metacarpofalángica;Micosis fungoide;Mielofibrosis;Monitorización fetal;Movimientos fetales;;;;
MFQ;Mastopatía fibroquística;;;;;;;;;;
MG;Médico de guardia;Médico general;Miastenia grave;;;;;;;;
MH;Membrana hialina;;;;;;;;;;
MHA;Microhemaglutinación;;;;;;;;;;
MHA-TP;Microhemaglutinación de anticuerpos contra Treponema Pallidum;;;;;;;;;;
MHC;Complejo principal de histocompatibilidad;;;;;;;;;;
MHPG;3-Metoxi-4-hidroxifenilglicol;;;;;;;;;;
MI;Mama izquierda;Medicina interna;Menisco interno;Mielofibrosis idiopática;Miembro inferior;Mononucleosis infecciosa;Motivo de ingreso;;;;
MIBI;Metoxisobutil isonitrilo;;;;;;;;;;
MIC;Microbiología y parasitología;;;;;;;;;;
MID;Mamaria interna derecha;Miembro inferior derecho;;;;;;;;;
MIF;Factor inhibidor de los macrófagos;;;;;;;;;;
MII;Mamaria interna izquierda;Miembro inferior izquierdo;;;;;;;;;
MIME;Metil-GAG, ifosfamida, metotrexato y etopósido;;;;;;;;;;
MINE;Mesna, ifosfamida, Novantrone® y etopósido;;;;;;;;;;
MIP;Presión inspiratoria máxima;;;;;;;;;;
MIR;Medicina interna;Médico interno residente;;;;;;;;;
MIRD;Menisco interno de rodilla derecha;;;;;;;;;;
MIRI;Menisco interno de rodilla izquierda;;;;;;;;;;
MIT;Monoyodotirosina;;;;;;;;;;
MIV;Medicina intensiva;;;;;;;;;;
MLC;Concentración letal mínima;;;;;;;;;;
MLF;Melfalán;;;;;;;;;;
MLR;Reacción mixta linfocitaria;;;;;;;;;;
MM;Melanoma maligno;Meningitis meningocócica;Mieloma múltiple;Miembros;;;;;;;
mM;Milimoles;;;;;;;;;;
Mm;Movimiento de manos;;;;;;;;;;
MMEF;Flujo medio espiratorio máximo;;;;;;;;;;
MMII;Miembros inferiores;;;;;;;;;;
MMM;Mielofibrosis con metaplasia mieloide;;;;;;;;;;
mmol;Milimol;;;;;;;;;;
MMPI;Minnesota Multiphasic Personality Inventory;;;;;;;;;;
MMSE;Miniexamen cognoscitivo;;;;;;;;;;
MMSS;Miembros superiores;;;;;;;;;;
MNI;Mononucleosis infecciosa;;;;;;;;;;
MNU;Medicina nuclear;;;;;;;;;;
MNVSR;Membrana neovascular subrretiniana;;;;;;;;;;
MO;Médula ósea;Microscopía óptica;;;;;;;;;
MOC;Motor ocular común;Movimientos oculares;;;;;;;;;
MOE;Motor ocular externo, nervio;;;;;;;;;;
MOE;Motilidad Ocular Extrínseca;;;;;;;;;;
MOI;Motor ocular interno;Motilidad Ocular Intrínseca;;;;;;;;;
MP;Marcapasos;Menopausia;Metilprednisona;;;;;;;;
MPA;Músculo papilar anterior;;;;;;;;;;
MPR;Medicina preventiva;;;;;;;;;;
MPS;Mucopolisacaridosis;;;;;;;;;;
MQ;Medicoquirúrgicos;;;;;;;;;;
MRF;Factor liberador de la hormona melanocitoestimulante;;;;;;;;;;
MRM;Mastectomía radical modificada;;;;;;;;;;
mRNA;Ácido ribonucleico mensajero;;;;;;;;;;
MRS;Resonancia magnética espectroscópica;;;;;;;;;;
MRT;Mortalidad relacionada con el tratamiento;;;;;;;;;;
MS;Miembro superior;Muerte súbita;;;;;;;;;
MSD;Miembro superior derecho;;;;;;;;;;
MSF;Médicos sin fronteras;Factor estimulante de los melanocitos;;;;;;;;;
MSH;Hormona melanocitoestimulante;;;;;;;;;;
MSI;Miembro superior izquierdo;;;;;;;;;;
MSLT;Multiple Sleep Latency Test;;;;;;;;;;
MST;Analgésico con morfina;;;;;;;;;;
MT;Malos tratos;Marcadores tumorales;Melatonina;Metástasis;;;;;;;
MTC;Metacarpo;Mitomicina C;;;;;;;;;
MTF;Metatarsofalángica;;;;;;;;;;
MTHF;Metilentetrahidrofolato;;;;;;;;;;
MTO;Masa de tejido óseo;;;;;;;;;;
mTOR;mammalian target of rapamycin;;;;;;;;;;
MTS;Metástasis;;;;;;;;;;
MTTF;Metatarsofalángica;;;;;;;;;;
MTU;Metiltiouracilo;;;;;;;;;;
MTX;Metástasis;Metotrexato;;;;;;;;;
MTZ;Metronidazol;;;;;;;;;;
MU;Millones de unidades;;;;;;;;;;
MV;Miocardio viable;Murmullo vesicular;;;;;;;;;
MVC;Murmullo vesicular conservado;;;;;;;;;;
MVN;Murmullo vesicular normal;;;;;;;;;;
MVV;Ventilación voluntaria máxima;;;;;;;;;;
MW;Macroglobulinemia de Waldenström;;;;;;;;;;
N;Neutrófilo;Normal;Nutrición;Símbolo químico del nitrógeno;;;;;;;
n;Nano;Neutrón;Número de observaciones o tamaño de la muestra;;;;;;;;
NA;Noradrenalina;Nutrición artificial;;;;;;;;;
NAC;Neumonía adquirida en la comunidad;;;;;;;;;;
NAD;Nicotinamida adenina dinucleótido;;;;;;;;;;
NAD+;Nicotinamida adenina dinucleótido oxidado;;;;;;;;;;
NADH;Nicotinamida adenina dinucleótido, forma reducida;;;;;;;;;;
NADP;Nicotinamida adenina dinucleótido fosfato;;;;;;;;;;
NADP+;Nicotinamida adenina dinucleótido fosfato oxidado;;;;;;;;;;
NADPH;Nicotinamida adenina dinucleótido, forma reducida;;;;;;;;;;
NAE;Nefroangioesclerosis;;;;;;;;;;
NAM;No antecedentes médicos;;;;;;;;;;
NANDA;North American Nursing Diagnosis Association, códigos diagnósticos en enfermería;;;;;;;;;;
NAT;N-acetiltransferasa;;;;;;;;;;
NAV;Nódulo auriculoventricular;;;;;;;;;;
NB;Neuroblastoma;;;;;;;;;;
NBT;Nitroazul de tetrazolio;;;;;;;;;;
NC;Nefrocalcinosis;Neumoconiosis;Neumonía comunitaria;;;;;;;;
NCOC;No clasificable bajo otro concepto ;;;;;;;;;;
NE;Nutrición enteral;Noradrenalina;;;;;;;;;
NEF;Nefrología;;;;;;;;;;
NEFA;Ácidos grasos no esterificados;;;;;;;;;;
NEM;Neumología;;;;;;;;;;
NEO;Neonatología;;;;;;;;;;
Neo;Neoplasia;;;;;;;;;;
NEOM;No especificado de otra manera ;;;;;;;;;;
Neumonía LID;Neumonía del lóbulo  inferior derecho;;;;;;;;;;
Neumonía LII;Neumonía del lóbulo inferior izquierdo;;;;;;;;;;
Neumonía LMD;Neumonía del lóbulo medio derecho;;;;;;;;;;
Neumonía LSD, LMD, LID, LSI, LII;Neumonía del lóbulo superior derecho, medio derecho, inferior derecho, superior izquierdo o inferior izquierdo;;;;;;;;;;
Neumonía LSI;Neumonía del lóbulo superior izquierdo;;;;;;;;;;
NF;Neurofibromatosis;;;;;;;;;;
NF-1;Neurofibromatosis tipo 1, periférica o enfermedad de von Recklinghausen;;;;;;;;;;
NF-2;Neurofibromatosis tipo 2 o central;;;;;;;;;;
NF-3;Neurofibromatosis tipo 3 o intestinal;;;;;;;;;;
NFL;Neurofisiología clínica;;;;;;;;;;
NFV;Nelfinavir;;;;;;;;;;
NG;Nasogástrico;;;;;;;;;;
NGF;Factor de crecimiento nervioso;;;;;;;;;;
NH;Neumonía hospitalaria;Nódulos hepáticos;Normohidratado;;;;;;;;
NH3;Amoniaco;;;;;;;;;;
NH4+;Amonio;;;;;;;;;;
NHP;Ningún hallazgo patológico;;;;;;;;;;
NIC;Códigos de intervenciones de enfermería;;;;;;;;;;
NID;No insulindependiente;;;;;;;;;;
NIH;Neumonía intrahospitalaria;;;;;;;;;;
NINE;Neumonía intersticial no especificada;;;;;;;;;;
NIPPV;Ventilación no invasiva con presión positiva;;;;;;;;;;
NIU;Neumonitis intersticial usual;;;;;;;;;;
NIV;Neoplasia intraepitelial vulvar;;;;;;;;;;
NK;Célula natural agresora;;;;;;;;;;
NL;Nefrolitiasis;Nefropatía lúpica;Neurológico;;;;;;;;
NLG;Neurología;;;;;;;;;;
NLP;Nefrolitotomía percutánea;;;;;;;;;;
NMI;Neumología infantil ;;;;;;;;;;
NML;Neumología ;;;;;;;;;;
NMN;Nicotinamida mononucleótido;;;;;;;;;;
NN;Neumonía nosocomial;;;;;;;;;;
NNP;Neonato patológico;Nitrógeno no proteico;;;;;;;;;
NO;Neuritis óptica;;;;;;;;;;
NOA;Necrosis ósea avascular;;;;;;;;;;
NOC;Códigos de evaluación de resultados en enfermería;;;;;;;;;;
NOD;Neoplasia de origen desconocido;;;;;;;;;;
NOI;Neuritis óptica isquémica;;;;;;;;;;
NOIA;Neuritis óptica isquémica anterior;;;;;;;;;;
NP;Nefrostomía percutánea;Nutrición parenteral;;;;;;;;;
NPC;Nefrostomía percutánea;Neumonía por Pneumocystis carinii.;Nutrición parenteral  central;;;;;;;;
NPH;Neuralgia postherpética;Insulina protamina neutra de Hagedorn;Nutrición parenteral hipocalórica;;;;;;;;
NPL;No percepción de luz;;;;;;;;;;
NPM;Neoplasias primarias múltiples;Nódulos pulmonares múltiples;;;;;;;;;
NPN;Nitrógeno no proteico;;;;;;;;;;
NPP;No progresión del parto;Nutrición parenteral  periférica;;;;;;;;;
NPS;Nódulo pulmonar solitario;;;;;;;;;;
NPT;Nutrición parenteral total;;;;;;;;;;
NPY;Neuropéptido Y;;;;;;;;;;
NRC;Neurocirugía ;;;;;;;;;;
NREM;No movimientos oculares rápidos;;;;;;;;;;
NRL;Neurología ;;;;;;;;;;
NSE;Enolasa específica neuronal;;;;;;;;;;
NSILA;Actividad insulinoide no suprimible;;;;;;;;;;
NSP;No se palpan;;;;;;;;;;
NST;No se tocan;;;;;;;;;;
NT;Nasotraqueal;Neumotórax;Normotenso;;;;;;;;
NTA;necrosis tubular aguda;;;;;;;;;;
NTG;Nitroglicerina;;;;;;;;;;
NTG-SL;Nitroglicerina sublingual;;;;;;;;;;
NTP;Nefrostomía percutánea;Nitroprusiato;;;;;;;;;
NTX;Neumotórax;;;;;;;;;;
NV;Neovascularización;;;;;;;;;;
NVD;Neovascularización en Disco;;;;;;;;;;
NVE;Neovascularización Extrapapilar o Elsewhere;;;;;;;;;;
NVI;Neoplasia vulvar intraepitelial;;;;;;;;;;
NVT;Nacido vivo a término;;;;;;;;;;
NYHA;Asociación del Corazón de Nueva York;;;;;;;;;;
O;Oído;Ojo;Oncovin® ;;;;;;;;
O-SVS;Osakidetza / Servicio Vasco de Salud;;;;;;;;;;
O/SVS;Osakidetza / Servicio Vasco de Salud;;;;;;;;;;
O2;Ambos ojos;Oxígeno;;;;;;;;;
O2CD;Oxigenoterapia crónica domiciliaria;;;;;;;;;;
O2pp;Oxígeno a presión positiva;;;;;;;;;;
OACR;Oclusión de la Arteria Central de la Retina;;;;;;;;;;
OAD;Oblicua anterior derecha;;;;;;;;;;
OAI;Oblicua anterior izquierda;;;;;;;;;;
OB;Obesidad;Osteoblastos;;;;;;;;;
OBG;Obstetricia y Ginecología ;;;;;;;;;;
OBI;Oftalmoscopia Binocular Indirecta;;;;;;;;;;
OBS;Obstetricia ;;;;;;;;;;
OBU;Observación de urgencias ;;;;;;;;;;
OC;Onda corta;Contracepción por vía oral;Orina completa;Osteoclastos;;;;;;;
OCD;Oxigenoterapia crónica domiciliaria;;;;;;;;;;
OCE;Orificio cervical externo ;;;;;;;;;;
OCFA;Obstrucción crónica al flujo aéreo;;;;;;;;;;
OCI;Orificio cervical interno ;;;;;;;;;;
OCT;Oficina de coordinación de trasplantes;;;;;;;;;;
OD;Oído derecho;Ojo derecho;Ovario derecho;;;;;;;;
OD;Ojo Derecho;;;;;;;;;;
ODG;Oftamodinamografía;;;;;;;;;;
ODI;Ojo Derecho e Izquierdo;;;;;;;;;;
ODM;Oftalmodinamometría;;;;;;;;;;
OE;Oído externo;Otitis externa;;;;;;;;;
OEC;Otras exploraciones complementarias;;;;;;;;;;
OEMG;Oculoelectromiografía;;;;;;;;;;
OFT;Oftalmología ;;;;;;;;;;
OGE;Observación de genitales externos;;;;;;;;;;
OH;Símbolo del ion oxidrilo que tienen los alcoholes;;;;;;;;;;
OHB;Oxígeno hiperbárico;;;;;;;;;;
OHB12;Hidroxicobalamina;;;;;;;;;;
OI;Oído izquierdo;Ojo izquierdo;Osteogénesis imperfecta;Ovario izquierdo;;;;;;;
OIC;Osteogénesis imperfecta congénita;Osteoporosis inducida por corticoides;;;;;;;;;
OIDA;Occipitoiliaca derecha anterior, posición fetal;;;;;;;;;;
OIDP;Occipitoiliaca derecha posterior, posición fetal;;;;;;;;;;
OIDT;Occipitoiliaca derecha transversa, posición fetal;;;;;;;;;;
OIIA;Occipitoiliaca izquierda anterior, posición fetal;;;;;;;;;;
OIIP;Occipitoiliaca izquierda posterior, posición fetal;;;;;;;;;;
OIIT;Occipitoiliaca izquierda transversa, posición fetal;;;;;;;;;;
OM;Obtusa marginal ;Oído medio;Otitis media;;;;;;;;
OMA;Otitis media aguda;;;;;;;;;;
OMB;Otitis media bilateral;;;;;;;;;;
OMC;Organización médica colegial;Otitis media crónica;;;;;;;;;
OME;Omeprazol;Otitis media exudativa;;;;;;;;;
